Date,Message
"Jun 18, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jun 18, 2016 ","BART recovering: 10 min delay at MACR in PITT, FRMT, RICH and SFO dirs due to equip prob. "
"Jun 18, 2016 ","10 min delay at MACR in PITT, FRMT, RICH and SFO dirs due to equip prob. "
"Jun 17, 2016 ","BART recovering: 10 min delay at ORIN in PITT, SFO and DALY dirs due to police activity. "
"Jun 17, 2016 ","10 min delay at ORIN in PITT, SFO and DALY dirs due to police activity. "
"Jun 17, 2016 ",BART recovering: 10 min delay at downtown SF stns in East Bay dir due to an earlier equipment prob on track. 
"Jun 17, 2016 ",10 min delay at downtown SF stns in East Bay dir due to equip prob. 
"Jun 17, 2016 ",20 min delay between FRMT and RICH in RICH dir due to track maint. 20 min delay between SHAY and FRMT in FRMT dir due to track maint. 
"Jun 16, 2016 ","BART recovering: 10 min delay in downtown Oak in PITT, FRMT, RICH, SFO and MLBR dirs due to police activity. "
"Jun 16, 2016 ",20 min delay between FRMT and RICH in RICH dir due to track maint. 20 min delay between SHAY and FRMT in FRMT dir due to track maint. 
"Jun 15, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jun 15, 2016 ","10 min delay between 19TH and MACR in PITT, FRMT, RICH, SFO and MLBR dirs due to equip prob. "
"Jun 15, 2016 ","10 min delay at EMBR in SFO, MLBR and DALY dirs due to a medical situation aboard a train. "
"Jun 15, 2016 ",BART recovering: we have resumed normal svc at 12th st stn. 
"Jun 15, 2016 ",Trains are not stopping at 12TH due to police activity. 
"Jun 15, 2016 ",BART recovering: trains were running through DELN stn due to police activity but we have resumed normal svc. 
"Jun 15, 2016 ",BART recovering: 10 min delay in SFO and DALY dirs due to police activity. 
"Jun 15, 2016 ",20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and RICH in RICH dir due to track maint. 
"Jun 15, 2016 ",BART recovering: trains are now stopping at EMBR stn and 10 min delay at EMBR in East Bay dir due to police activity. 
"Jun 15, 2016 ",Trains are not stopping at EMBR due to police activity. 
"Jun 14, 2016 ",BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to police activity at COLS. 
"Jun 14, 2016 ",BART recovering: 10 min delay at 24TH on DALY line in SFO and DALY dirs due to obstruction. 
"Jun 14, 2016 ",10 min delay at 24TH on DALY line in SFO and DALY dirs due to obstruction. 
"Jun 13, 2016 ",10 min delay between FRMT and SHAY on FRMT line in DALY dir due to equip prob. 
"Jun 13, 2016 ",15 min delay between FRMT and SHAY on FRMT line in DALY dir due to equip prob. 
"Jun 13, 2016 ",15 min delay between FRMT and SHAY on FRMT line in RICH dir due to equip prob. 
"Jun 13, 2016 ",BART recovering: 10 min delay at BAYF in DUBL and FRMT dirs due to police activity. 
"Jun 12, 2016 ",20-40 min delay at UCTY on FRMT line in FRMT and RICH dirs due to scheduled track maintenance. 
"Jun 11, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Jun 11, 2016 ","BART recovering: major delay on FRMT line in FRMT, RICH and DALY dirs due to equip prob. "
"Jun 10, 2016 ","Major delay on FRMT line in FRMT, RICH and DALY dirs due to equip prob. "
"Jun 10, 2016 ","10 min delay on FRMT line in FRMT, RICH and DALY dirs due to equip prob. "
"Jun 10, 2016 ",20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and RICH in RICH dir due to track maint. 
"Jun 10, 2016 ","BART recovering: 10 min delay on DALY line in SFO, MLBR, DALY dirs due to earlier reports of a person on track. "
"Jun 10, 2016 ","10 min delay between CIVC and POWL on DALY line in SFO, MLBR, DALY dirs due to a person on track. "
"Jun 09, 2016 ",BART recovering: 10 min delay at 12TH in FRMT and MLBR dirs due to equip prob. 
"Jun 09, 2016 ",10 min delay at 12TH in FRMT and MLBR dirs due to equip prob. 
"Jun 09, 2016 ",20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and RICH in RICH dir due to track maint. 
"Jun 09, 2016 ",BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train. 
"Jun 08, 2016 ",7th and market st entrance at CIVC has reopened. 
"Jun 08, 2016 ","At CIVC stn, 7th and market st entrance is closed due to a medical situation. "
"Jun 08, 2016 ",20 min delay between SHAY and FRMT in FRMT and RICH dirs due to track maint. 
"Jun 07, 2016 ",BART recovering: we have resumed normal svc at ASBY stn. 
"Jun 07, 2016 ",Trains are not stopping at ASBY due to police activity. 
"Jun 07, 2016 ",15 min delay at SF and peninsula stns in FRMT dir due to equip prob. 
"Jun 07, 2016 ","BART recovering: 10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob. "
"Jun 05, 2016 ",BART recovering: 10 min delay at FTVL on FRMT line in DUBL and FRMT dirs due to police activity. 
"Jun 05, 2016 ",10 min delay at FTVL on FRMT line in DUBL and FRMT dirs due to police activity. 
"Jun 03, 2016 ",BART recovering: 10 min delay on PITT line in PITT dir due to equip prob. 
"Jun 03, 2016 ",10 min delay on PITT line in PITT dir due to equip prob. 
"Jun 03, 2016 ",BART recovering: 20 min delay on FRMT line in FRMT and RICH dirs due to equip prob. 
"Jun 03, 2016 ",20 min delay on FRMT line in FRMT and RICH dirs due to equip prob. 
"Jun 03, 2016 ",10 min delay on FRMT line in FRMT and RICH dirs due to equip prob. 
"Jun 02, 2016 ","BART recovering: 10 min delay at WOAK in PITT, DUBL, FRMT and RICH dirs due to equip prob. "
"Jun 02, 2016 ","BART recovering: 10 min delay at WOAK in PITT, DUBL and FRMT dirs due to equip prob. "
"Jun 02, 2016 ","BART recovering: 10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to police activity at COLS. "
"Jun 01, 2016 ","BART recovering: 10 min delay at peninsula stns in PITT, RICH, SFO and MLBR dirs due to equip prob. "
"Jun 01, 2016 ","10 min delay at peninsula stns in PITT, RICH, SFO and MLBR dirs due to equip prob. "
"Jun 01, 2016 ",10 min delay in downtown Oak in all dirs due to track maint in MACR area. 
"Jun 01, 2016 ",BART recovering: 20 min delay at FRMT in RICH dir due to equip prob. 
"Jun 01, 2016 ",20 min delay at FRMT in RICH dir due to equip prob. 
"Jun 01, 2016 ",BART recovering: trains are now stopping at MACR in FRMT and SF dirs. 
"Jun 01, 2016 ",Trains are not stopping at MACR in FRMT and SF dirs due to police activity. 
"May 30, 2016 ",BART has completed repairs on FRMT line. normal svc has been restored in all dirs. 
"May 30, 2016 ",BART recovering: 20 min delay between RICH and DELN on RICH line in FRMT and RICH dirs due to equip prob. 
"May 30, 2016 ","10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob. "
"May 30, 2016 ",10 min delay between COLS and SANL in DALY dir due to equip prob. 
"May 30, 2016 ",20 min delay between RICH and DELN on RICH line in FRMT and RICH dirs due to equip prob. 
"May 27, 2016 ",BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train. 
"May 27, 2016 ",10 min delay at MONT on DALY line in East Bay dir due to equip prob. 
"May 27, 2016 ",10 min delay at SF stns in PITT and RICH dirs due to equip prob. 
"May 27, 2016 ",10 min delay at NBRK on RICH line in MLBR and DALY dirs due to equip prob. 
"May 24, 2016 ",BART recovering: 20 min delay at SANL in DUBL and FRMT dirs due to a medical emergency. 
"May 24, 2016 ",BART recovering: 20 min delay at SF stns in East Bay dir due to police activity. 
"May 24, 2016 ",10 min delay at SANL in DUBL and FRMT dirs due to a medical emergency. 
"May 24, 2016 ",10 min delay at SF stns in East Bay dir due to police activity. 
"May 23, 2016 ",BART recovering: we are restoring normal svc in and out of SF with residual delays systemwide. 
"May 23, 2016 ","Trains are not stopping at EMBR in SFO, MLBR, DALY and East Bay dirs due to a major medical emergency. "
"May 21, 2016 ",BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to equip prob. 
"May 20, 2016 ",BART recovering: 10 min delay at DELN on RICH line in FRMT and MLBR dirs due to police activity. 
"May 20, 2016 ",10 min delay at DELN on RICH line in FRMT and MLBR dirs due to police activity. 
"May 20, 2016 ",BART recovering: major delay at SF stns in East Bay dir due to equip prob at 16th st 
"May 20, 2016 ",Major delay at SF stns in East Bay dir due to equip prob at 16th st 
"May 20, 2016 ",20 min delay at SF stns in East Bay dir due to equip prob at 16th st stn. 
"May 20, 2016 ",10 min delay at SF stns in East Bay dir due to equip prob at 16th st stn. 
"May 19, 2016 ","BART recovering: major delay between HAYW and SHAY on FRMT line in FRMT, RICH and DALY dirs due to a earlier major medical emergency. "
"May 19, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"May 18, 2016 ",BART recovering: 10 min delay at 12TH in FRMT and SFO dirs due to a medical emergency. 
"May 18, 2016 ",BART recovering: 10 min delay system wide due to an earlier power loss. 
"May 18, 2016 ",BART recovering: 20 min delay system wide due to a power loss. 
"May 18, 2016 ",10 min delay system wide due to a power loss. 
"May 18, 2016 ",Delay developing system wide due to a power loss. 
"May 18, 2016 ","BART recovering: 10 min delay on DALY line in SFO, MLBR and DALY dirs due to police activity at EMBR stn. "
"May 18, 2016 ",BART recovering: 10 min delay in transbay tube in SF and East Bay dirs due to a technical prob. 
"May 18, 2016 ",10 min delay in transbay tube in SF and East Bay dirs due to a technical prob. 
"May 17, 2016 ",10 min delay at ROCK in PITT dir due to a technical prob. 
"May 16, 2016 ","BART recovering: 10 min delay on RICH line in FRMT, RICH and MLBR dirs due to police activity. "
"May 16, 2016 ","BART recovering: 10 min delay at SHAY in FRMT, RICH and DALY dirs due to police activity. "
"May 16, 2016 ","10 min delay at SHAY in FRMT, RICH and DALY dirs due to police activity. "
"May 14, 2016 ","BART recovering: 10 min delay on FRMT line in DUBL, RICH and DALY dirs due to track maint. "
"May 14, 2016 ","10 min delay between BAYF and SANL on FRMT line in DUBL, FRMT, RICH and DALY dirs due to track maint. "
"May 14, 2016 ",BART recovering: 10 min delay at SF stns in PITT and SFO dirs due to police activity. 
"May 13, 2016 ",BART recovering: svc has now been restored between CONC and PHIL stns. 
"May 13, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8ClxdpM6v 
"May 12, 2016 ",BART recovering: 10 min delay on DUBL line in DALY dir due to equip prob. 
"May 12, 2016 ",10 min delay on DUBL line in DALY dir due to equip prob. 
"May 12, 2016 ","BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity. "
"May 12, 2016 ","10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity at 16th st "
"May 11, 2016 ","BART recovering: 10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to police activity. "
"May 11, 2016 ","10 min delay at BALB in SFO, DALY, SF and East Bay dirs due to police activity. "
"May 10, 2016 ","BART recovering: 10 min delay at MACR in SFO, MLBR and East Bay dirs due to police activity. "
"May 10, 2016 ","10 min delay at MACR in SFO, MLBR and East Bay dirs due to police activity. "
"May 10, 2016 ","BART recovering: 10 min delay at 12TH in FRMT, SFO and MLBR dirs due to police activity. "
"May 10, 2016 ","10 min delay at 12TH in FRMT, SFO and MLBR dirs due to police activity. "
"May 09, 2016 ","BART recovering: 10 min delay at SBRN in SFO, MLBR and East Bay dirs due to an earlier equipment prob on track. "
"May 09, 2016 ","10 min delay at SBRN in SFO, MLBR and East Bay dirs due to equip prob. "
"May 09, 2016 ","BART recovering: 10 min delay in downtown Oak in FRMT, RICH, SFO and MLBR dirs due to earlier track maintenance. "
"May 08, 2016 ",BART recovering: 10 min delay at BAYF in DUBL and FRMT dirs due to police activity. 
"May 07, 2016 ",BART recovering: 10 min delay at SF stns in East Bay dir due to a medical emergency. 
"May 07, 2016 ",10 min delay at SF stns in East Bay dir due to a medical emergency. 
"May 06, 2016 ",BART recovering: 20 min delay between LAFY and WCRK in SFO dir due to obstruction. 
"May 05, 2016 ",BART recovering: 15 min delay on RICH line in RICH dir due to equip prob. 
"May 05, 2016 ",BART recovering: 10 min delay on DALY line in SFO dir due to equip prob. 
"May 05, 2016 ","BART recovering: 10 min delay at WOAK in PITT, FRMT and RICH dirs due to police activity. trains are now stopping at WOAK stn. "
"May 05, 2016 ",Trains are not stopping at WOAK in DALY dir due to police activity. 
"May 04, 2016 ",BART recovering: 10 min delay at 19TH in PITT and RICH dirs due to earlier track maintenance. 
"May 04, 2016 ",10 min delay at 19TH in RICH dir due to equip prob. 
"May 03, 2016 ","BART recovering: trains are now stopping at EMBR in SFO, MLBR, DALY and East Bay dirs. "
"May 03, 2016 ","Trains are not stopping at EMBR in SFO, MLBR, DALY and East Bay dirs due to police activity. "
"May 03, 2016 ","BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to an earlier equipment prob on a train. "
"May 03, 2016 ","10 min delay at SF stns in SFO, MLBR and DALY dirs due to equip prob. "
"May 03, 2016 ","BART recovering: trains are now stopping at FTVL in FRMT, RICH and DALY dirs due to police activity. "
"May 03, 2016 ","Trains are not stopping at FTVL in FRMT, RICH and DALY dirs due to police activity. "
"May 03, 2016 ","Trains are not stopping at FTVL in FRMT, RICH and SFO dirs due to police activity. "
"May 03, 2016 ",10 min delay on DALY line in East Bay dir due to equip prob. 
"May 02, 2016 ","10 min delay at MACR in FRMT, SFO and MLBR dirs due to obstruction. "
"May 02, 2016 ","BART recovering: major delay in downtown Oak in FRMT, SFO, MLBR and DALY dirs due to obstruction. "
"May 02, 2016 ","BART recovering: 20 min delay in downtown Oak in FRMT, SFO, MLBR and DALY dirs due to obstruction. "
"May 02, 2016 ","20 min delay in downtown Oak in FRMT, SFO, MLBR and DALY dirs due to equip prob. "
"May 01, 2016 ","20 min delay on DALY line in SFO, MLBR and DALY dirs due to equip prob. "
"Apr 29, 2016 ","BART recovering: 10 min delay on MLBR line in SFO, MLBR and DALY dirs due to equip prob. "
"Apr 29, 2016 ","BART recovering: 20 min delay at GLEN in PITT, DUBL, SFO, MLBR and DALY dirs due to an equipment prob at stn. "
"Apr 29, 2016 ","20 min delay at GLEN in PITT, DUBL, SFO, MLBR and DALY dirs due to an equipment prob at stn. "
"Apr 28, 2016 ","BART recovering: 10 min delay at WOAK in SFO, MLBR and DALY dirs due to police activity. "
"Apr 28, 2016 ","10 min delay at WOAK in SFO, MLBR and DALY dirs due to police activity. "
"Apr 28, 2016 ","BART recovering: 10 min delay at SANL in DUBL, FRMT, RICH and DALY dirs due to an earlier equipment prob on track. "
"Apr 28, 2016 ","10 min delay at SANL in DUBL, FRMT, RICH and DALY dirs due to equip prob. "
"Apr 27, 2016 ",BART recovering: 10 min delay on PITT line in SFO dir due to an earlier medical emergency at LAFY. 
"Apr 27, 2016 ","BART recovering: 10 min delay on FRMT line in FRMT, RICH and DALY dirs due to an earlier equipment prob on a train. "
"Apr 27, 2016 ","10 min delay at SHAY in FRMT, RICH and DALY dirs due to equip prob. "
"Apr 26, 2016 ","5-10 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to track maint. "
"Apr 26, 2016 ","BART recovering: 19th st stn is now open, and we are resuming normal train svc. "
"Apr 26, 2016 ",A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX 
"Apr 26, 2016 ",Trains are not stopping at 19TH due to police activity. take ac transit bus 51 from 12th st to 19th st 
"Apr 26, 2016 ",Trains are not stopping at 19TH due to police activity. 
"Apr 26, 2016 ",BART recovering: 10 min delay on PITT line in SFO and DALY dirs due to equip prob. 
"Apr 26, 2016 ",BART recovering: 10 min delay at CONC in PITT and SFO dirs due to equip prob. 
"Apr 26, 2016 ",10 min delay at CONC in PITT and SFO dirs due to equip prob. 
"Apr 26, 2016 ",10 min delay on PITT line in PITT and SFO dirs due to equip prob. 
"Apr 26, 2016 ",BART recovering: 10 min delay at SF stns in SFO and DALY dirs due to police activity. 
"Apr 25, 2016 ","Berkeley stn is now open, power has been restored and we are resuming normal svc on RICH line. "
